# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "5" "--primary" "-s" "2" "-t" "gene" "-g" "gene_id" "-a" "/scratch/avannan/refs/mouse/GRCm39/Mus_musculus.GRCm39.105.gtf" "-o" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/05_counts/HISAT2_featureCounts/genes/walker_SRS2926558_S30sal_hisat2_featurecounts_genes_s2.txt" "/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/data/CEM/wilsonlab/projects/rodent_addiction/walker/04_processing/HISAT2/sorted_bams/walker_SRS2926558_S30sal_hisat2_trim_sort.bam
ENSMUSG00000099409	Y	48948783	48949478	-	696	0
ENSMUSG00000099522	Y	48985777	48986091	-	315	0
ENSMUSG00000099840	Y	84757954	84784171	+	26218	0
ENSMUSG00000100951	Y	84844599	84845294	-	696	0
ENSMUSG00000100938	Y	49022863	49026102	+	3240	0
ENSMUSG00000101068	Y	84881679	84881993	-	315	0
ENSMUSG00000101821	Y	49322667	49323362	-	696	0
ENSMUSG00000101405	Y	84883408	84886753	-	3346	0
ENSMUSG00000101950	Y	49397629	49398006	-	378	0
ENSMUSG00000099633	Y	84918742	84921969	+	3228	0
ENSMUSG00000099441	Y	49426958	49427572	-	615	0
ENSMUSG00000102079	Y	85028069	85028764	-	696	0
ENSMUSG00000100411	Y	49463866	49464561	-	696	0
ENSMUSG00000100449	Y	85097921	85098616	-	696	0
ENSMUSG00000100970	Y	49470399	49473740	-	3342	0
ENSMUSG00000101990	Y	85179371	85180066	-	696	0
ENSMUSG00000099642	Y	85196350	85197931	+	1582	0
ENSMUSG00000101354	Y	85209054	85209666	-	613	0
ENSMUSG00000101204	Y	49505627	49508865	+	3239	0
ENSMUSG00000101835	Y	85245947	85246642	-	696	0
ENSMUSG00000102127	Y	85252547	85255893	-	3347	0
ENSMUSG00000099362	Y	85282070	85284383	-	2314	0
ENSMUSG00000099921	Y	85316374	85319611	+	3238	0
ENSMUSG00002076147	Y	85425287	85425394	-	108	0
ENSMUSG00000100581	Y	85465090	85465785	-	696	0
ENSMUSG00000095979	Y	49567735	49594004	+	26270	0
ENSMUSG00000100564	Y	49655117	49655812	-	696	0
ENSMUSG00000095650	Y	85539786	85542177	-	2392	0
ENSMUSG00000101215	Y	49692084	49692398	-	315	0
ENSMUSG00000099477	Y	85569581	85570195	-	615	0
ENSMUSG00000100206	Y	49693803	49697145	-	3343	0
ENSMUSG00000102092	Y	85606484	85607179	-	696	0
ENSMUSG00000100765	Y	49729018	49732257	+	3240	0
ENSMUSG00000101989	Y	85613079	85616425	-	3347	0
ENSMUSG00000100288	Y	85642562	85644875	-	2314	0
ENSMUSG00000101475	Y	49839497	49840189	-	693	0
ENSMUSG00000099341	Y	85673035	85683514	-	10480	0
ENSMUSG00000099713	Y	49914093	49914788	-	696	0
ENSMUSG00000099831	Y	49943780	49944394	-	615	0
ENSMUSG00000101282	Y	85676858	85680095	+	3238	0
ENSMUSG00000101868	Y	49980603	49981082	-	480	0
ENSMUSG00002075299	Y	85785711	85785818	-	108	0
ENSMUSG00000101221	Y	85825483	85826178	-	696	0
ENSMUSG00000099992	Y	85900219	85900914	-	696	0
ENSMUSG00000100914	Y	50025140	50028379	+	3240	0
ENSMUSG00000101346	Y	85929918	85930532	-	615	0
ENSMUSG00000101230	Y	85966821	85967516	-	696	0
ENSMUSG00000100338	Y	50093855	50118710	+	24856	0
ENSMUSG00000102061	Y	85973403	85976749	-	3347	0
ENSMUSG00000100541	Y	50179073	50179759	-	687	0
ENSMUSG00000101961	Y	86011028	86014268	+	3241	0
ENSMUSG00000099367	Y	50216048	50216362	-	315	0
ENSMUSG00000099666	Y	50255566	50258802	+	3237	0
ENSMUSG00000100240	Y	86073041	86099221	+	26181	0
ENSMUSG00000100331	Y	50357039	50357734	-	696	0
ENSMUSG00000101347	Y	86159381	86160076	-	696	0
ENSMUSG00000100390	Y	50431746	50432438	-	693	0
ENSMUSG00000099824	Y	86230613	86233850	+	3238	0
ENSMUSG00000101263	Y	50461385	50461999	-	615	0
ENSMUSG00002076549	Y	86337286	86337393	-	108	0
ENSMUSG00000099986	Y	50498093	50498788	-	696	0
ENSMUSG00000100116	Y	86377000	86377692	-	693	0
ENSMUSG00000100118	Y	50541096	50544334	+	3239	0
ENSMUSG00000099524	Y	86445468	86446163	-	696	0
ENSMUSG00000100854	Y	86474081	86474695	-	615	0
ENSMUSG00000101092	Y	86510886	86511581	-	696	0
ENSMUSG00000100817	Y	86517442	86520788	-	3347	0
ENSMUSG00000102122	Y	50604830	50631040	+	26211	0
ENSMUSG00000099513	Y	50692597	50693292	-	696	0
ENSMUSG00000101552	Y	50729591	50729905	-	315	0
ENSMUSG00000102110	Y	86551475	86554713	+	3239	0
ENSMUSG00000100973	Y	86613536	86639743	+	26208	0
ENSMUSG00000100388	Y	50766623	50769862	+	3240	0
ENSMUSG00000100802	Y	50876743	50877438	-	696	0
ENSMUSG00000099588	Y	86699924	86700619	-	696	0
ENSMUSG00000101752	Y	50951415	50952110	-	696	0
ENSMUSG00000100028	Y	86736993	86737307	-	315	0
ENSMUSG00000100350	Y	86738716	86742050	-	3335	0
ENSMUSG00000099867	Y	50981018	50981632	-	615	0
ENSMUSG00000101193	Y	51017676	51018371	-	696	0
ENSMUSG00000100887	Y	86777331	86780568	+	3238	0
ENSMUSG00000100655	Y	86880629	86881324	-	696	0
ENSMUSG00000100915	Y	51059646	51062885	+	3240	0
ENSMUSG00000101670	Y	86954893	86955588	-	696	0
ENSMUSG00000100773	Y	86987230	86987844	-	615	0
ENSMUSG00000101829	Y	87024037	87024732	-	696	0
ENSMUSG00000099496	Y	87065986	87069223	+	3238	0
ENSMUSG00000096769	Y	51121799	51148063	+	26265	0
ENSMUSG00000100365	Y	51209215	51209910	-	696	0
ENSMUSG00000099985	Y	51247851	51251192	-	3342	0
ENSMUSG00000099916	Y	51277174	51280412	+	3239	0
ENSMUSG00000094399	Y	87128090	87154186	+	26097	0
ENSMUSG00000101631	Y	51387732	51388424	-	693	0
ENSMUSG00000099912	Y	87214438	87215133	-	696	0
ENSMUSG00000099613	Y	51405548	51407130	+	1583	0
ENSMUSG00000101557	Y	51418223	51418567	-	345	0
ENSMUSG00000100377	Y	87251384	87251698	-	315	0
ENSMUSG00000101222	Y	51456669	51460012	-	3344	0
ENSMUSG00000100243	Y	87288405	87291640	+	3236	0
ENSMUSG00000101902	Y	87421633	87422247	-	615	0
ENSMUSG00000102132	Y	87458438	87459133	-	696	0
ENSMUSG00000100787	Y	51492011	51495250	+	3240	0
ENSMUSG00000100098	Y	51602375	51603070	-	696	0
ENSMUSG00000099709	Y	51677110	51677802	-	693	0
ENSMUSG00000101002	Y	51694020	51695561	+	1542	0
ENSMUSG00000099856	Y	87562235	87586960	+	24726	0
ENSMUSG00000101019	Y	51706677	51707291	-	615	0
ENSMUSG00000101241	Y	87647275	87647970	-	696	0
ENSMUSG00000101684	Y	51743607	51744302	-	696	0
ENSMUSG00000100695	Y	87684207	87684521	-	315	0
ENSMUSG00000100820	Y	51750159	51753497	-	3339	0
ENSMUSG00000101866	Y	87685933	87689273	-	3341	0
ENSMUSG00000101931	Y	87721235	87724471	+	3237	0
ENSMUSG00000100355	Y	87836145	87836840	-	696	0
ENSMUSG00000100232	Y	51786585	51789824	+	3240	0
ENSMUSG00000101646	Y	87918537	87919151	+	615	0
ENSMUSG00000101250	Y	87959952	87960645	-	694	0
ENSMUSG00000100352	Y	87966511	87969859	-	3349	0
ENSMUSG00000100682	Y	87999193	88005913	-	6721	0
ENSMUSG00000100485	Y	51848699	51874879	+	26181	0
ENSMUSG00000100947	Y	51936257	51936952	-	696	0
ENSMUSG00000101915	Y	88064584	88090763	+	26180	0
ENSMUSG00000100461	Y	51975007	51978350	-	3344	0
ENSMUSG00000100746	Y	88151677	88152372	-	696	0
ENSMUSG00000099675	Y	88188552	88188866	-	315	0
ENSMUSG00000101770	Y	88190275	88193620	-	3346	0
ENSMUSG00000100248	Y	52010349	52013588	+	3240	0
ENSMUSG00000101623	Y	52258510	52259205	-	696	0
ENSMUSG00000099643	Y	88225573	88228811	+	3239	0
ENSMUSG00000100996	Y	52288105	52288719	-	615	0
ENSMUSG00000099777	Y	88271557	88272252	-	696	0
ENSMUSG00000101515	Y	52324914	52325609	-	696	0
ENSMUSG00000100930	Y	88278113	88281457	-	3345	0
ENSMUSG00000099559	Y	52339299	52342641	+	3343	0
ENSMUSG00000099637	Y	52344051	52344365	+	315	0
ENSMUSG00000100440	Y	88313354	88316589	+	3236	0
ENSMUSG00000101494	Y	88412622	88413317	-	696	0
ENSMUSG00000099565	Y	52380578	52381273	+	696	0
ENSMUSG00000099649	Y	88429561	88431142	+	1582	0
ENSMUSG00000100343	Y	52453317	52467265	-	13949	0
ENSMUSG00000100391	Y	88442247	88442861	-	615	0
ENSMUSG00000101984	Y	88485382	88488293	+	2912	0
ENSMUSG00000099494	Y	52493585	52496823	+	3239	0
ENSMUSG00000100637	Y	88545882	88572174	+	26293	0
ENSMUSG00000102044	Y	52604205	52604900	-	696	0
ENSMUSG00000101850	Y	88632424	88633119	-	696	0
ENSMUSG00000099745	Y	52634775	52635389	-	615	0
ENSMUSG00000099436	Y	88672462	88675805	-	3344	0
ENSMUSG00000101883	Y	52671497	52672192	-	696	0
ENSMUSG00000100067	Y	88707734	88710970	+	3237	0
ENSMUSG00000100818	Y	88816027	88816722	-	696	0
ENSMUSG00000099529	Y	88897180	88897875	-	696	0
ENSMUSG00000102022	Y	52714483	52717722	+	3240	0
ENSMUSG00000101497	Y	88926825	88927439	-	615	0
ENSMUSG00000100870	Y	88963635	88964330	-	696	0
ENSMUSG00000101694	Y	88970445	88973793	-	3349	0
ENSMUSG00000101533	Y	89005719	89008958	+	3240	0
ENSMUSG00000102045	Y	89064075	89090284	+	26210	0
ENSMUSG00000095606	Y	52776619	52802833	+	26215	0
ENSMUSG00000100492	Y	89233336	89236565	+	3230	0
ENSMUSG00000099725	Y	52863023	52863718	-	696	0
ENSMUSG00000100403	Y	89340042	89340737	-	696	0
ENSMUSG00000100853	Y	52900014	52900328	-	315	0
ENSMUSG00000099982	Y	89402797	89406030	+	3234	0
ENSMUSG00000100036	Y	89484926	89485617	-	692	0
ENSMUSG00000099506	Y	52901734	52905076	-	3343	0
ENSMUSG00000101402	Y	89618928	89622163	-	3236	0
ENSMUSG00000100584	Y	52937085	52940322	+	3238	0
ENSMUSG00000100574	Y	89647475	89650707	-	3233	0
ENSMUSG00000101987	Y	53047370	53048065	-	696	0
ENSMUSG00000100330	Y	89667875	89668570	+	696	0
ENSMUSG00000100072	Y	53122090	53122785	-	696	0
ENSMUSG00000101570	Y	53139014	53140555	+	1542	0
ENSMUSG00000101885	Y	53143219	53144633	-	1415	0
ENSMUSG00000100095	Y	53151670	53152284	-	615	0
ENSMUSG00000100608	Y	89724693	89756801	-	32109	0
ENSMUSG00000101420	Y	53188425	53189120	-	696	0
ENSMUSG00000100270	Y	89857500	89858192	+	693	0
ENSMUSG00000102011	Y	89938389	89946282	-	7894	0
ENSMUSG00000100246	Y	90010986	90011680	+	695	0
ENSMUSG00000099654	Y	53230589	53233828	+	3240	0
ENSMUSG00000100834	Y	53338141	53338833	-	693	0
ENSMUSG00000100533	Y	90286493	90288770	+	2278	0
ENSMUSG00000094729	Y	53412532	53414870	-	2339	0
ENSMUSG00000100332	Y	53432407	53433960	+	1554	0
ENSMUSG00000100678	Y	53445112	53445726	-	615	0
ENSMUSG00000096178	Y	90412517	90444532	+	32016	0
ENSMUSG00000100507	Y	53481957	53482652	-	696	0
ENSMUSG00000100964	Y	90510316	90542914	-	32599	0
ENSMUSG00000101547	Y	53488746	53492093	-	3348	0
ENSMUSG00000099619	Y	90614770	90617133	-	2364	0
ENSMUSG00000100401	Y	53523992	53527230	+	3239	0
ENSMUSG00000099399	Y	90676615	90678894	-	2280	0
ENSMUSG00000101992	Y	53634709	53635404	-	696	0
ENSMUSG00000101367	Y	53709303	53709626	+	324	0
ENSMUSG00000095366	Y	90763696	90766736	-	3041	11
ENSMUSG00000101665	Y	53709303	53709997	-	695	0
ENSMUSG00000100778	Y	53726191	53727736	+	1546	0
ENSMUSG00000095134	Y	90764326	90774754	+	10429	12
ENSMUSG00000100835	Y	53741228	53741842	-	615	0
ENSMUSG00000101446	Y	53778089	53778784	-	696	0
ENSMUSG00000100045	Y	53840528	53866729	+	26202	0
ENSMUSG00000101018	Y	53931914	53932609	-	696	0
ENSMUSG00000101178	Y	53960409	53960723	-	315	0
ENSMUSG00000096768	Y	90796007	90827734	+	31728	163
ENSMUSG00000101566	Y	53962139	53965481	-	3343	0
ENSMUSG00000099871	Y	90848682	90855309	+	6628	0
ENSMUSG00000096850	Y	90850138	90850446	-	309	0
ENSMUSG00000101190	Y	53997836	54000732	+	2897	0
ENSMUSG00000099942	Y	54108254	54108948	-	695	0
ENSMUSG00000100864	Y	54182554	54183249	-	696	0
ENSMUSG00000101368	Y	54212361	54212974	-	614	0
ENSMUSG00000099682	Y	54249198	54249894	-	697	0
ENSMUSG00000100227	Y	54287093	54290332	+	3240	0
ENSMUSG00000099456	Y	54328153	54331390	+	3238	0
ENSMUSG00000099594	Y	54411402	54412097	-	696	0
ENSMUSG00000101267	Y	54485695	54486390	-	696	0
ENSMUSG00000101783	Y	54515400	54516014	-	615	0
ENSMUSG00000099466	Y	54552192	54552886	-	695	0
ENSMUSG00000100089	Y	54558990	54562336	-	3347	0
ENSMUSG00000101542	Y	54600951	54604191	+	3241	0
ENSMUSG00000096518	Y	54653461	54677559	+	24099	0
ENSMUSG00000099509	Y	54738564	54739259	-	696	0
ENSMUSG00000100424	Y	54816337	54817195	+	859	0
ENSMUSG00002076770	Y	54925576	54925683	-	108	0
ENSMUSG00000101490	Y	54965321	54966016	-	696	0
ENSMUSG00000099993	Y	55039888	55040583	-	696	0
ENSMUSG00000101534	Y	55069572	55070186	-	615	0
ENSMUSG00000101364	Y	55106448	55107143	-	696	0
ENSMUSG00000101422	Y	55148154	55151396	+	3243	0
ENSMUSG00000094570	Y	55210299	55236450	+	26152	0
ENSMUSG00000100488	Y	55296602	55297297	-	696	0
ENSMUSG00000100184	Y	55333557	55333931	-	375	0
ENSMUSG00000101967	Y	55370515	55373751	+	3237	0
ENSMUSG00000102035	Y	55479870	55480565	-	696	0
ENSMUSG00000101228	Y	55554227	55554922	-	696	0
ENSMUSG00000101723	Y	55571219	55572762	+	1544	0
ENSMUSG00000102056	Y	55583863	55584540	-	678	0
ENSMUSG00000100052	Y	55620955	55621524	-	570	0
ENSMUSG00000099442	Y	55627404	55630750	-	3347	0
ENSMUSG00000095135	Y	55728335	55754487	+	26153	0
ENSMUSG00000100195	Y	55764139	55764834	-	696	0
ENSMUSG00000101148	Y	55792639	55792953	-	315	0
ENSMUSG00000101580	Y	55794370	55797712	-	3343	0
ENSMUSG00000100054	Y	55830043	55832939	+	2897	0
ENSMUSG00000100207	Y	55940512	55941206	-	695	0
ENSMUSG00000100142	Y	56014802	56015497	-	696	0
ENSMUSG00000100889	Y	56044573	56045186	-	614	0
ENSMUSG00000099607	Y	56081415	56082111	-	697	0
ENSMUSG00000100242	Y	56087981	56091328	-	3348	0
ENSMUSG00000100167	Y	56121852	56125090	+	3239	0
ENSMUSG00000100144	Y	56163202	56166098	+	2897	0
ENSMUSG00000102103	Y	56246037	56246732	-	696	0
ENSMUSG00000099527	Y	56320204	56320899	-	696	0
ENSMUSG00000101045	Y	56349913	56350527	-	615	0
ENSMUSG00000099920	Y	56386731	56387425	-	695	0
ENSMUSG00000101021	Y	56393530	56396876	-	3347	0
ENSMUSG00000099485	Y	56416855	56426346	+	9492	0
ENSMUSG00000099548	Y	56435449	56438690	+	3242	0
ENSMUSG00000096875	Y	56498824	56523412	+	24589	0
ENSMUSG00000099978	Y	56722181	56722876	-	696	0
ENSMUSG00000101150	Y	56799977	56800835	+	859	0
ENSMUSG00000099595	Y	56949839	56951172	-	1334	0
ENSMUSG00000100539	Y	57025353	57026048	-	696	0
ENSMUSG00000100073	Y	57042353	57043937	+	1585	0
ENSMUSG00000100223	Y	57055066	57055680	-	615	0
ENSMUSG00000100772	Y	57091868	57092563	-	696	0
ENSMUSG00000101782	Y	57133574	57136816	+	3243	0
ENSMUSG00000101155	Y	57195716	57221890	+	26175	0
ENSMUSG00000100295	Y	57282078	57282771	-	694	0
ENSMUSG00000100578	Y	57352257	57362703	-	10447	0
ENSMUSG00000101245	Y	57356016	57359255	+	3240	0
ENSMUSG00000100456	Y	57465674	57468017	-	2344	0
ENSMUSG00000096122	Y	57539940	57542272	-	2333	0
ENSMUSG00000101943	Y	57567745	57571992	-	4248	0
ENSMUSG00000100724	Y	57606575	57609219	-	2645	0
ENSMUSG00000099388	Y	57652100	57655341	+	3242	0
ENSMUSG00000101399	Y	57714225	57740460	+	26236	0
ENSMUSG00000101350	Y	57830463	57832825	-	2363	0
ENSMUSG00000100614	Y	57859005	57862238	-	3234	0
ENSMUSG00000100501	Y	58056453	58056980	-	528	0
ENSMUSG00000100083	Y	58088528	58091227	-	2700	0
ENSMUSG00000101991	Y	58377363	58378058	-	696	0
ENSMUSG00000100076	Y	58413004	58413531	+	528	0
ENSMUSG00000101100	Y	58435637	58437998	+	2362	0
ENSMUSG00000101744	Y	58500321	58502684	+	2364	0
ENSMUSG00000095807	Y	58581545	58607578	+	26034	0
ENSMUSG00000101317	Y	58697114	58700349	-	3236	0
ENSMUSG00000101244	Y	58726068	58729300	-	3233	0
ENSMUSG00000096626	Y	58791095	58823125	-	32031	0
ENSMUSG00000100085	Y	58923255	58923782	-	528	0
ENSMUSG00000101424	Y	58964809	58967173	-	2365	0
ENSMUSG00000100264	Y	58989491	58990017	-	527	0
ENSMUSG00000100715	Y	59030688	59033927	-	3240	0
ENSMUSG00000100582	Y	59055807	59056334	-	528	0
ENSMUSG00000099551	Y	59093636	59095914	-	2279	0
ENSMUSG00000096347	Y	59403791	59435804	+	32014	0
ENSMUSG00000101531	Y	59497781	59500563	+	2783	0
ENSMUSG00000100425	Y	59526218	59529453	+	3236	0
ENSMUSG00000101005	Y	59615230	59641296	-	26067	0
ENSMUSG00000101300	Y	59718450	59720809	-	2360	0
ENSMUSG00000101426	Y	59743211	59743738	-	528	0
ENSMUSG00000101891	Y	59780165	59782529	-	2365	0
ENSMUSG00000100238	Y	59804960	59805487	-	528	0
ENSMUSG00000101103	Y	59840290	59840983	+	694	0
ENSMUSG00000099866	Y	60123608	60126307	+	2700	0
ENSMUSG00000101110	Y	60157878	60158404	+	527	0
ENSMUSG00000095141	Y	60249730	60281778	+	32049	0
ENSMUSG00000101910	Y	60343643	60346875	+	3233	0
ENSMUSG00000100579	Y	60373034	60375396	+	2363	0
ENSMUSG00000094217	Y	60466000	60490009	-	24010	0
ENSMUSG00000100057	Y	60566546	60568906	-	2361	0
ENSMUSG00000101592	Y	60593620	60594147	-	528	0
ENSMUSG00000100609	Y	60630853	60634086	-	3234	0
ENSMUSG00000101993	Y	60655733	60656260	-	528	0
ENSMUSG00000099935	Y	60691135	60691830	+	696	0
ENSMUSG00000100667	Y	61110775	61142787	+	32013	0
ENSMUSG00000100012	Y	61204605	61207836	+	3232	0
ENSMUSG00000099836	Y	61233526	61236761	+	3236	0
ENSMUSG00000100575	Y	61326317	61352343	-	26027	0
ENSMUSG00000101676	Y	61393700	61394390	-	691	0
ENSMUSG00000101510	Y	61468553	61469243	-	691	0
ENSMUSG00000099393	Y	61496179	61500400	-	4222	0
ENSMUSG00000100404	Y	61535111	61535807	-	697	0
ENSMUSG00000099865	Y	61564750	61592459	-	27710	0
ENSMUSG00000101353	Y	61585831	61589070	+	3240	0
ENSMUSG00000100726	Y	61655274	61681389	+	26116	0
ENSMUSG00000100474	Y	61742906	61743599	-	694	0
ENSMUSG00000100757	Y	61779899	61780211	-	313	0
ENSMUSG00000100606	Y	61781629	61784973	-	3345	0
ENSMUSG00000101170	Y	61798177	61823650	-	25474	0
ENSMUSG00000099355	Y	61816984	61820223	+	3240	0
ENSMUSG00000100559	Y	61954138	61956478	-	2341	0
ENSMUSG00000099739	Y	62028911	62029606	-	696	0
ENSMUSG00000100874	Y	62058562	62059176	-	615	0
ENSMUSG00000101689	Y	62095472	62096165	-	694	0
ENSMUSG00000101285	Y	62137279	62140517	+	3239	0
ENSMUSG00000094821	Y	62199394	62225665	+	26272	0
ENSMUSG00000099626	Y	62286779	62287472	-	694	0
ENSMUSG00000102108	Y	62323748	62324060	-	313	0
ENSMUSG00000093950	Y	62471032	62473373	-	2342	0
ENSMUSG00000101323	Y	62545766	62546459	-	694	0
ENSMUSG00000101326	Y	62573379	62577607	-	4229	0
ENSMUSG00000101466	Y	62612291	62612984	-	694	0
ENSMUSG00000101614	Y	62656824	62660063	+	3240	0
ENSMUSG00000100307	Y	62725536	62750186	+	24651	0
ENSMUSG00000101882	Y	62810750	62811443	-	694	0
ENSMUSG00000099585	Y	62847725	62848037	-	313	0
ENSMUSG00000101182	Y	62883427	62893890	-	10464	0
ENSMUSG00000101668	Y	62887233	62890469	+	3237	0
ENSMUSG00000101998	Y	62989000	62989693	-	694	0
ENSMUSG00000099975	Y	63063709	63064399	-	691	0
ENSMUSG00000099783	Y	63093347	63093961	-	615	0
ENSMUSG00000101390	Y	63130051	63130744	-	694	0
ENSMUSG00000099699	Y	63173062	63176300	+	3239	0
ENSMUSG00000100856	Y	63236955	63263172	+	26218	0
ENSMUSG00000101544	Y	63324811	63325504	-	694	0
ENSMUSG00000100159	Y	63361810	63362122	-	313	0
ENSMUSG00000101864	Y	63509433	63510126	-	694	0
ENSMUSG00000100712	Y	63650903	63651596	-	694	0
ENSMUSG00000101119	Y	63689064	63699536	-	10473	0
ENSMUSG00000099520	Y	63692871	63696110	+	3240	0
ENSMUSG00000100520	Y	63756459	63781083	+	24625	0
ENSMUSG00000102107	Y	63842432	63843125	-	694	0
ENSMUSG00000101057	Y	63879364	63879678	-	315	0
ENSMUSG00000101125	Y	63910416	63913654	+	3239	0
ENSMUSG00000101887	Y	64020956	64021646	-	691	0
ENSMUSG00000100521	Y	64051440	64052054	-	615	0
ENSMUSG00000101790	Y	64088156	64088470	-	315	0
ENSMUSG00000100452	Y	64125220	64128459	+	3240	0
ENSMUSG00000101403	Y	64235588	64236283	-	696	0
ENSMUSG00000101830	Y	64310434	64311126	-	693	0
ENSMUSG00000100322	Y	64332119	64342207	-	10089	0
ENSMUSG00000099350	Y	64376687	64377382	-	696	0
ENSMUSG00000100329	Y	64383241	64386579	-	3339	0
ENSMUSG00000099940	Y	64419675	64422914	+	3240	0
ENSMUSG00000101766	Y	64481794	64507980	+	26187	0
ENSMUSG00000101530	Y	64569362	64570055	-	694	0
ENSMUSG00000100676	Y	64606388	64606700	-	313	0
ENSMUSG00000101539	Y	64643457	64646696	+	3240	0
ENSMUSG00000100353	Y	64792694	64793309	-	616	0
ENSMUSG00000101022	Y	64867214	64867865	-	652	0
ENSMUSG00000100165	Y	64895249	64898998	-	3750	0
ENSMUSG00000100077	Y	64933613	64934308	-	696	0
ENSMUSG00000101569	Y	64947999	64951341	+	3343	0
ENSMUSG00000101184	Y	64952751	64953065	+	315	0
ENSMUSG00000099386	Y	64989242	64989935	+	694	0
ENSMUSG00000095103	Y	65052245	65076905	-	24661	0
ENSMUSG00000095785	Y	65213713	65216055	-	2343	0
ENSMUSG00000101982	Y	65235917	65246607	-	10691	0
ENSMUSG00000099487	Y	65281108	65281803	-	696	0
ENSMUSG00000101507	Y	65324097	65327336	+	3240	0
ENSMUSG00000093993	Y	65386218	65412445	+	26228	0
ENSMUSG00000100956	Y	65472629	65473324	-	696	0
ENSMUSG00000100942	Y	65509623	65509937	-	315	0
ENSMUSG00000100333	Y	65511343	65514685	-	3343	0
ENSMUSG00000100126	Y	65546698	65549935	+	3238	0
ENSMUSG00000101679	Y	65657045	65657702	-	658	0
ENSMUSG00000099434	Y	65731752	65732447	-	696	0
ENSMUSG00000101177	Y	65752877	65763527	-	10651	0
ENSMUSG00000100993	Y	65798083	65798778	-	696	0
ENSMUSG00000099778	Y	65804882	65808226	-	3345	0
ENSMUSG00000101512	Y	65840255	65843494	+	3240	0
ENSMUSG00000100136	Y	65947798	65948490	-	693	0
ENSMUSG00000101256	Y	66134867	66137765	+	2899	0
ENSMUSG00000101758	Y	66130828	66137553	-	6726	0
ENSMUSG00000099395	Y	66099290	66102637	-	3348	0
ENSMUSG00000100982	Y	66092501	66093196	-	696	0
ENSMUSG00000100988	Y	66047731	66057869	-	10139	0
ENSMUSG00000099368	Y	66349826	66350521	+	696	0
ENSMUSG00000101032	Y	66385167	66389892	+	4726	0
ENSMUSG00000101010	Y	66418614	66419308	+	695	0
ENSMUSG00000100447	Y	66529239	66529553	-	315	0
ENSMUSG00000100607	Y	66530969	66534311	-	3343	0
ENSMUSG00000099829	Y	66562554	66569344	-	6791	0
ENSMUSG00000101278	Y	66566317	66569553	+	3237	0
ENSMUSG00000101442	Y	66677080	66677774	-	695	0
ENSMUSG00000096666	Y	66751056	66753392	-	2337	0
ENSMUSG00000100373	Y	66768261	66772452	+	4192	0
ENSMUSG00000101202	Y	66772579	66783211	-	10633	0
ENSMUSG00000102077	Y	66817833	66818529	-	697	0
ENSMUSG00000099852	Y	66982392	66983087	-	696	0
ENSMUSG00000095302	Y	67057012	67059341	-	2330	0
ENSMUSG00000099570	Y	67078550	67089169	-	10620	0
ENSMUSG00000100569	Y	67123777	67124473	-	697	0
ENSMUSG00000100809	Y	67161864	67168261	-	6398	0
ENSMUSG00000099962	Y	67165675	67168470	+	2796	0
ENSMUSG00000100547	Y	67275757	67276452	-	696	0
ENSMUSG00000099755	Y	67350445	67351140	-	696	0
ENSMUSG00000101686	Y	67377619	67382352	-	4734	0
ENSMUSG00000099457	Y	67416983	67417678	-	696	0
ENSMUSG00000101313	Y	67480880	67484118	-	3239	0
ENSMUSG00000100478	Y	67514891	67518234	+	3344	0
ENSMUSG00000101083	Y	67519643	67519957	+	315	0
ENSMUSG00000102118	Y	67556154	67556849	+	696	0
ENSMUSG00000096881	Y	67618125	67642737	-	24613	0
ENSMUSG00000099716	Y	67686602	67697061	+	10460	0
ENSMUSG00000101794	Y	67690041	67693278	-	3238	0
ENSMUSG00000101529	Y	67727701	67731047	+	3347	0
ENSMUSG00000099335	Y	67732457	67732771	+	315	0
ENSMUSG00000100897	Y	67768966	67769661	+	696	0
ENSMUSG00000101139	Y	67829835	67840760	-	10926	0
ENSMUSG00000101164	Y	67929143	67939570	+	10428	0
ENSMUSG00000101825	Y	67960111	67960806	+	696	0
ENSMUSG00000099976	Y	68034811	68035503	+	693	0
ENSMUSG00000099501	Y	68142892	68146130	-	3239	0
ENSMUSG00000099991	Y	68176890	68180233	+	3344	0
ENSMUSG00000101358	Y	68181640	68181954	+	315	0
ENSMUSG00000101816	Y	68218071	68218766	+	696	0
ENSMUSG00000096016	Y	68279920	68306167	-	26248	0
ENSMUSG00000101861	Y	68365118	68368354	-	3237	0
ENSMUSG00000101598	Y	68400238	68403581	+	3344	0
ENSMUSG00000102230	Y	21767043	21767735	+	693	0
ENSMUSG00000104345	Y	21887039	21890274	-	3236	0
ENSMUSG00000102262	Y	21959851	21960546	+	696	0
ENSMUSG00000103528	Y	22020644	22046833	-	26190	0
ENSMUSG00000102772	Y	22105239	22108478	-	3240	0
ENSMUSG00000103425	Y	22140625	22143968	+	3344	0
ENSMUSG00000102486	Y	22150059	22150753	+	695	0
ENSMUSG00000103250	Y	22186949	22187563	+	615	0
ENSMUSG00000103077	Y	22398783	22401578	-	2796	0
