mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
rno-miR-9a-5p,NM_001107806,Npepl1,(((((((((...(((((((....&.)))))))..))))))))).,494,526,0.9230769230769231,-20.2,1,0.02739533,0.485,1.164680233333333,1.32407358725,-11.35165869953655,16,20,9,CDS,,0,0
rno-miR-9a-5p,NM_001107808,Zbtb46,.((((((((.(((((((((....&)))))).))).)))))))).,997,1017,0.9230769230769231,-20.4,1,2.689519e-05,0.412,1.6471028999999997,0.241635424,-5.035831305685297,17,20,8,CDS,,0,0
rno-miR-9a-5p,NM_001107809,Zfp512b,...(((((((((((((((((...&))))))))))))...))))).,4916,4937,0.8461538461538461,-18.9,1,0.0001620616,0.5,1.420293555,1.4038527749999998,-6.514540193678739,17,21,12,3UTR,,0,0
rno-miR-9a-5p,NM_001107811,Gpr155,((((((((...((.(((((((..&)))))))))..)))))))).,3045,3065,0.8461538461538461,-18.0,1,0.004110032,0.676,0.8842749375000001,1.7338367665,-9.918084965706365,17,20,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107811,Gpr155,(((((.(((.(((.(((((....&)))))))).)))))))).,2434,2452,0.8461538461538461,-15.3,1,0.2762874,0.588,1.9391144600000003,1.9209898675000003,-7.937879593243296,16,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001107813,Zfp217,((((((((.((((.(((((....&))))).))))....)))))))).,676,699,0.9384615384615385,-19.0,1,0.001645882,0.456,1.283088625,0.31956403624999996,-5.850804021967834,17,23,8,CDS,,0,0
rno-miR-9a-5p,NM_001107814,Il36rn,(((((((((((((..(((((((.&)))))))...))))))))))))).,416,440,1.0,-20.2,1,0.1652776,0.456,0.6284260846153846,0.76098713525,-5.529863923972706,20,24,13,CDS,,0,0
rno-miR-9a-5p,NM_001107814,Il36rn,..(((((((.(((((((((....&.)))))))))..))))))).,2559,2590,0.9230769230769231,-19.3,1,0.001830722,0.485,0.06654874444444443,0.04500801099999996,-6.199507187700468,16,20,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107815,Traf2,.((.(((((((((((((((....&))))))))).......................)))))).)).,997,1039,0.8461538461538461,-17.4,1,7.552288e-05,0.382,0.9621039157894735,1.3561828725,-6.825347112316308,17,42,9,CDS,,0,0
rno-miR-9a-5p,NM_001107817,Nelfb,....(((...(((((((((....&)))))))))...))).,389,405,0.8461538461538461,-17.7,1,1.625545e-05,0.471,0.23180410000000004,-0.08211955500000001,-14.159093524392503,12,16,9,CDS,,0,0
rno-miR-9a-5p,NM_001107818,Ndor1,.(((((((((((((((.((....&.)).))))))))))))))).,1680,1706,1.0,-24.3,1,7.135358e-05,0.426,0.004873826666666666,0.7030549025,-3.793324837357118,17,20,15,CDS,,0,0
rno-miR-9a-5p,NM_001107824,Ddx31,((((((((..((((((((.(((.&))).))))))))............)))))))).,1202,1235,0.9230769230769231,-19.9,1,0.01452002,0.485,0.19809787499999998,0.7192422551250002,-6.236470572775607,19,33,8,CDS,,0,0
rno-miR-9a-5p,NM_001107825,Ntng2,.....((((.(((.((((((((.&)))))))).))).)))).,1028,1046,0.8461538461538461,-19.9,1,2.111665e-05,0.471,1.9590172499999998,1.9190913437500006,-15.764946029298986,15,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001107825,Ntng2,..(((.((((((((((((((.((&)))))..))))))))))).))).,1527,1550,0.8461538461538461,-18.8,1,4.175616e-05,0.5,1.7339969374999995,1.9412890595,-6.857959480565336,19,23,11,CDS,,0,0
rno-miR-9a-5p,NM_001107825,Ntng2,(((.(((((((((((........&.))))))))))).))).,298,321,1.0,-17.3,1,4.832584e-05,0.441,0.37881757454545456,0.6887955589999999,-7.202645801464468,14,17,11,CDS,,0,0
rno-miR-9a-5p,NM_001107826,Dolk,.((((((((((((.(((......&))).)))))))))))).,743,760,0.8461538461538461,-16.7,1,2.030382e-06,0.5,1.3839688083333332,1.3218039026249997,-4.650164754877524,15,17,12,CDS,,0,0
rno-miR-9a-5p,NM_001107827,Usp20,(((((((((((((..((.((((.&)))).)).))))))))))))).,216,238,1.0,-23.9,1,0.0001127693,0.456,2.1449667692307695,1.31548287575,-5.529863923972706,19,22,13,CDS,,0,0
rno-miR-9a-5p,NM_001107828,Gpr107,((((((((..((((((..(((..&.)))..)))))).)))))))).,2337,2365,0.8461538461538461,-19.2,1,0.0004575883,0.397,1.68073375,1.733811390875,-6.236470572775607,17,22,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107833,Lrsam1,..(((((((((((.((((((((.&))))))))))))...))))))).,1461,1484,0.9230769230769231,-21.6,1,0.0002637442,0.368,-0.07120800000000002,-0.04676284750000001,-5.813840636892696,19,23,12,CDS,,0,0
rno-miR-9a-5p,NM_001107833,Lrsam1,..((((((((((((.((.(((..&))).)).)))))))))))).,4509,4529,1.0,-21.8,1,0.001500241,0.456,0.6508925166666667,0.8369040099999999,-5.692450279622925,17,20,12,3UTR,,0,0
rno-miR-9a-5p,NM_001107833,Lrsam1,..(((((((((((.(((((((((&))))).))))))))).)))))).,1594,1617,0.9230769230769231,-20.7,1,0.002366394,0.485,-0.22204349999999998,0.024948654999999993,-5.813840636892696,20,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001107833,Lrsam1,.....((((.(((.((((((((.&)))))))).))).)))).,4462,4480,0.8461538461538461,-18.7,1,0.004392278,0.412,2.3049785000000003,1.8258221751250003,-15.764946029298986,15,18,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107834,Pbx3,(((((((((.(((.((((.....&))))..)))))))))))).,833,852,1.0,-17.3,1,0.03223857,0.456,1.7129859555555553,1.7121488499999995,-6.03692083205025,16,19,12,CDS,,0,0
rno-miR-9a-5p,NM_001107837,Lhx6,(((((((((((..(((((.(((.&))).)))))))))))))))).,1297,1318,0.8461538461538461,-21.0,1,2.278481e-06,0.309,0.42699211818181815,0.07061271875000003,-8.573508368464264,19,21,16,3UTR,,0,0
rno-miR-9a-5p,NM_001107837,Lhx6,.(((((((((.(..(((((....&)))))....).))))))))).,2483,2504,1.0,-18.2,1,0.003538324,0.441,1.7660479999999998,2.2927212480000003,-8.764069842954118,15,21,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107838,Rbm18,..(((((..(((((((((((((.&.)))).)))))))))..))))).,1781,1815,0.8461538461538461,-21.1,1,0.02347627,0.588,1.6300919285714284,1.18835545875,-8.327025306798683,18,23,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107839,Rc3h2,.((((((((..((((((((((..&))))))))))....)))))))).,540,563,1.0,-19.9,1,0.01159389,0.515,1.9310133999999999,1.63756616125,-7.8606057810956464,18,23,10,CDS,,0,0
rno-miR-9a-5p,NM_001107839,Rc3h2,.(((((((((((..(((......&.)))..))))))))))).,3370,3398,1.0,-19.3,1,1.441686e-05,0.588,1.1301973636363636,2.149799904,-5.9392953675437665,14,18,11,CDS,,0,0
rno-miR-9a-5p,NM_001107841,Rabgap1,(((((((((..((((((.(((((&))))).)))))).....))).)))))).,2622,2650,0.9230769230769231,-20.2,1,0.01789907,0.559,1.79109994,2.1468327950000003,-8.004855389940193,20,28,6,CDS,,0,0
rno-miR-9a-5p,NM_001107841,Rabgap1,(((((((((.(((((((.(((.(&).))).))))..)))))))))))).,555,580,1.0,-19.9,1,0.007758922,0.471,1.818245666666667,1.1875157924999997,-5.180080914529843,20,25,12,CDS,,0,0
rno-miR-9a-5p,NM_001107842,Golga1,.((((((((...(((((((....&))))))))))))))).,1398,1414,0.9230769230769231,-18.6,1,2.803702e-05,0.426,0.18499717,0.09377919475,-11.207409090692002,15,16,15,CDS,,0,0
rno-miR-9a-5p,NM_001107842,Golga1,(((((((....((((((((((..&)))))))))).))))))).,188,207,0.8461538461538461,-17.3,1,0.001229697,0.515,-0.09210406999999998,-0.15500576249999998,-11.374879977366588,17,19,10,5UTR,,0,0
rno-miR-9a-5p,NM_001107844,Paxip1,(((((((((.(((((((((.((.&)).)))))).........))).))))))))).,2167,2199,1.0,-20.5,1,0.005070558,0.485,1.8163750333333333,2.04576316,-5.180080914529843,20,32,9,CDS,,0,0
rno-miR-9a-5p,NM_001107844,Paxip1,(((((((((.(((((((......&.)))))))..))))))))).,11,36,0.9230769230769231,-19.8,1,4.98335e-06,0.523,2.2678616999999996,2.0137048625,-5.180080914529843,16,20,9,5UTR,,0,0
rno-miR-9a-5p,NM_001107845,Gsap,(((...(((((((((((.(....&).)))))))))))..))).,1395,1414,0.8461538461538461,-17.7,1,0.001428138,0.456,0.4169905090909091,0.556402865,-12.989592657166373,15,19,11,CDS,,0,0
rno-miR-9a-5p,NM_001107846,Steap2,(((((((..(((((((((.....&.))))))))).))))))).,760,793,0.8461538461538461,-18.7,1,0.001275686,0.471,2.2311612666666667,1.89150358125,-7.307599033628058,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107847,Golga3,...((((((((((((((((((..&)))))))))))...........))))))).,2037,2067,0.9230769230769231,-20.9,1,0.08376152,0.485,1.8805578586206897,1.6880798199999998,-6.514540193678739,18,30,11,CDS,,0,0
rno-miR-9a-5p,NM_001107849,Stard8,(((((((((.((((((((.....&))))))))...))).)))))).,3655,3677,0.9230769230769231,-17.7,1,0.00714078,0.544,0.3419265,0.39107314562499995,-5.180080914529843,17,22,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107850,Rbm28,((((((((..((((((.......&.))))))...)))))))).,2636,2662,1.0,-19.3,1,0.0002472795,0.456,0.34101155000000005,0.47061248862499994,-6.236470572775607,14,19,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107850,Rbm28,(((((((((.(((((((((....&)))))).....)))))))))))).,1247,1271,0.9230769230769231,-18.4,1,0.001257924,0.412,0.2767673,0.34815108812499995,-5.180080914529843,18,24,12,CDS,,0,0
rno-miR-9a-5p,NM_001107851,Tsga13,((((((.(((..(((((((((..&)))))))))....))).)))))).,1019,1043,0.8461538461538461,-16.0,1,0.02440368,0.515,0.6601947111111112,0.31063176875,-11.65283876607969,18,24,9,CDS,,0,0
rno-miR-9a-5p,NM_001107857,Ephb6,....((((((.(((((((((...&.))))))))))))))).,3090,3115,0.9230769230769231,-20.6,1,9.392428e-06,0.338,1.1026963333333333,1.5477288949999997,-12.371336944048279,15,17,15,CDS,,0,0
rno-miR-9a-5p,NM_001107857,Ephb6,(((((((.((((((((.((((..&)))).))))))))))).)))).,917,939,0.8461538461538461,-20.3,1,7.263148e-05,0.456,2.174007625,0.8821360925,-6.251209375382295,19,22,11,CDS,,0,0
rno-miR-9a-5p,NM_001107858,Epha1,(((((((((.((.((((.((...&.)).)))))).))))))))).,2884,2918,0.8461538461538461,-18.5,1,0.001159443,0.412,1.1056380444444445,1.29905814,-6.469211527196086,17,21,9,CDS,,0,0
rno-miR-9a-5p,NM_001107859,Zfp775,.((((((((((..(((((.....&))))))))))))))).,1215,1231,1.0,-17.7,1,0.0001420737,0.279,0.87824662,0.40669656750000005,-8.429258759619717,15,16,15,CDS,,0,0
rno-miR-9a-5p,NM_001107864,Smarcad1,(((((((((..((((((.((((.&)))).))))))...))))))))).,2933,2957,1.0,-20.7,1,0.01255767,0.618,2.046227544444444,2.1480693775,-8.004855389940193,19,24,9,CDS,,0,0
rno-miR-9a-5p,NM_001107864,Smarcad1,.((.((((((((.((((((.(((&)))))))))..)))))))).)).,1866,1889,0.9230769230769231,-20.3,1,0.0005733021,0.544,1.90929575,1.9313455887500002,-8.114477724982551,19,23,9,CDS,,0,0
rno-miR-9a-5p,NM_001107864,Smarcad1,((((((((((((((((..((((.&))))..)))))))).)))))))).,2683,2707,1.0,-19.1,1,0.007106317,0.603,2.0265424411764705,1.9393271524999998,-3.937574446201665,20,24,8,CDS,,0,0
rno-miR-9a-5p,NM_001107867,Atp6v1b1,(((((((((((.(((((((.((.&.)).))))))).)))))))).))).,1154,1206,0.8461538461538461,-20.4,1,2.589463e-05,0.485,2.287265166666667,2.167535335,-7.284377755798021,20,25,8,CDS,,0,0
rno-miR-9a-5p,NM_001107869,Dysf,..((((((((((((((((((...&)))))))))))...))))))).,5620,5642,1.0,-21.9,1,0.03116479,0.426,1.561391925,2.0740975428125,-4.95700071937229,18,22,11,CDS,,0,0
rno-miR-9a-5p,NM_001107870,Smyd5,(((((((((..((.(((((....&)))))..))..))))))))).,545,566,0.8461538461538461,-17.3,1,0.04230966,0.397,1.8766321111111108,1.72609375425,-8.8616953074606,16,21,9,CDS,,0,0
rno-miR-9a-5p,NM_001107872,RGD1306746,(((((((.(((((((((.(((((&))))).)))))))))..))))))).,600,625,0.9230769230769231,-21.4,1,0.0004333791,0.5,1.112646888888889,1.3152600812499997,-6.251209375382295,21,25,9,CDS,,0,0
rno-miR-9a-5p,NM_001107873,Mcm2,...(((((((((..(((((....&)))))..))))))))).,962,979,0.8461538461538461,-18.3,1,3.586075e-08,0.382,1.5830853333333332,2.1919360437500006,-8.66051072386539,14,17,9,CDS,,0,0
rno-miR-9a-5p,NM_001107874,Xpc,(((((((((((((.(((((....&)))))..))))))))..))))).,435,458,0.9230769230769231,-19.1,1,0.0005758035,0.441,-0.44768455999999995,-0.2843981949999999,-4.794414363722071,18,23,8,CDS,,0,0
rno-miR-9a-5p,NM_001107875,Rbsn,((((((.((.(((((((...(((&)))...))))))).)).)))))).,487,511,1.0,-20.1,1,0.006297813,0.647,0.35938425714285716,0.3072011749999999,-6.723767449401163,18,24,7,CDS,,0,0
rno-miR-9a-5p,NM_001107877,Adamts9,.((((((...(((.(((((((((&)))))))))))))))))).,4837,4856,0.9230769230769231,-21.3,1,0.001034554,0.441,1.573711111111111,1.6525821275,-9.262695810632097,18,19,18,CDS,,0,1
rno-miR-9a-5p,NM_001107877,Adamts9,((((((((..(((((..(((((.&))))).....))))))))))))).,3738,3762,0.8461538461538461,-18.1,1,0.0009274133,0.456,0.8531013875,1.2990953225000001,-6.46951965307922,18,24,13,CDS,,0,1
rno-miR-9a-5p,NM_001107882,Marchf8,(((.((((((((((((((((((.&)))))))........))))))))))).))).,2987,3018,0.9230769230769231,-21.4,1,0.0001132902,0.515,0.03557665384615384,0.14629248350000004,-6.969596721160855,21,31,11,3UTR,,0,0
rno-miR-9a-5p,NM_001107883,Il17ra,.....((((.(((((((((....&))))))))).)))).,2337,2352,1.0,-19.8,1,0.0002991773,0.426,0.6768384444444444,0.23922165787500005,-14.90810611177858,13,15,9,CDS,,0,0
rno-miR-9a-5p,NM_001107883,Il17ra,.....(((.((((((((((....&))))))))))..))).,278,294,0.8461538461538461,-17.9,1,0.003988484,0.485,0.9795886200000001,0.49781719124999996,-14.721989301696164,13,16,10,CDS,,0,0
rno-miR-9a-5p,NM_001107887,Cd163,...((((.(((((((((((....&)))))))).))).)))).,363,381,0.9230769230769231,-17.7,1,0.007531153,0.426,1.1650833333333332,0.5653000000000001,-8.82817512285937,15,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001107890,Tspan9,(((((((((((((((..(((...&.)))..))))))))))))))).,4024,4057,0.9230769230769231,-22.7,1,9.258769e-07,0.397,1.70234,1.6957067350000008,-4.1706235265052785,18,22,15,3UTR,,0,1
rno-miR-9a-5p,NM_001107890,Tspan9,..(((((.(((((((((......&)))))))))))))).,3862,3877,1.0,-17.3,1,1.673929e-05,0.456,2.546262222222222,2.04339400875,-7.27063564855292,14,15,14,3UTR,,0,1
rno-miR-9a-5p,NM_001107891,Ppp2r5a,...((.((...(((((((((((.&)))))))))))...)).)).,650,670,0.8461538461538461,-18.3,1,0.0008738736,0.544,1.479739272727273,1.0708599050000003,-13.539169556856077,15,20,11,CDS,,0,0
rno-miR-9a-5p,NM_001107891,Ppp2r5a,((((((((((((...((((....&.))))....)))))))))))).,1063,1116,0.8461538461538461,-17.0,1,0.001842893,0.515,1.9951267249999998,1.7999510744999996,-6.818994536638949,16,22,12,CDS,,0,0
rno-miR-9a-5p,NM_001107895,Med21,..(((((((.((.((((((....&.)))))))).))))))).,400,429,1.0,-18.2,1,0.001974302,0.5,1.7552799999999997,1.6275706815,-7.488637800366711,15,18,8,CDS,,0,0
rno-miR-9a-5p,NM_001107896,Ppfibp1,(((((((((.(((((((((....&))))))))).)))..)))))).,596,618,1.0,-19.9,1,0.001052098,0.515,1.5002337777777777,1.79918585375,-5.180080914529843,18,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107896,Ppfibp1,(((((((((.(((((((((....&)))))))..........))))))))))).,2715,2744,0.9230769230769231,-18.5,1,0.004698349,0.559,2.1138676000000003,1.85497977625,-5.180080914529843,18,29,11,CDS,,0,0
rno-miR-9a-5p,NM_001107896,Ppfibp1,(((((.....(((((((((....&)))))))))....))))).,875,894,0.9230769230769231,-17.7,1,0.04947113,0.5,1.2322929111111112,1.5026055462499999,-11.994750798020604,14,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107897,Gdap1,..(((((((((((((((.(((((&)))))))))))))).)))))).,2836,2858,0.9230769230769231,-20.0,1,0.03788688,0.662,1.6267883625,1.6083914687499998,-4.95700071937229,20,22,14,3UTR,,0,0
rno-miR-9a-5p,NM_001107897,Gdap1,(((((((((((((((((((....&.))))))...)))))))).))))).,2534,2570,0.9230769230769231,-20.0,1,0.008768647,0.529,0.05772683478260869,0.14295597374999996,-3.937574446201665,19,25,8,3UTR,,0,0
rno-miR-9a-5p,NM_001107897,Gdap1,((((((((((.(..(((((....&)))))....).)))))))))).,3558,3580,0.9230769230769231,-18.9,1,0.002434897,0.574,1.40915035,2.1631239662499997,-8.908319451798665,16,22,10,3UTR,,0,0
rno-miR-9a-5p,NM_001107899,Prex2,...(((((((((((((((.((((&)))).)))))))).....))))))).,3291,3317,0.9230769230769231,-18.5,1,0.002892654,0.515,2.0807322799999994,1.9850326487500003,-6.514540193678739,19,26,8,CDS,,0,0
rno-miR-9a-5p,NM_001107899,Prex2,(((((((((.(((.(((((....&)))))))).)))))..)))).,1776,1797,0.9230769230769231,-17.6,1,0.02605226,0.485,1.2896728181818182,1.919513349375,-6.03692083205025,17,21,8,CDS,,0,0
rno-miR-9a-5p,NM_001107901,Rb1cc1,..(((((((.(((.((((((((.&))))))))...)))..))))))).,3226,3250,0.9230769230769231,-18.9,1,0.02611737,0.618,1.1835394,0.9470290674999999,-7.056347105220874,18,24,8,CDS,,0,0
rno-miR-9a-5p,NM_001107903,Tmem68,....(((((.(((((((((....&))))))))).))))).,338,354,0.8461538461538461,-16.0,1,0.0009469671,0.5,0.7329765222222222,0.5726956862500001,-10.789068936966107,14,16,9,CDS,,0,0
rno-miR-9a-5p,NM_001107904,Tgs1,(((((((.....(((((((....&)))))))..))))))).,1912,1929,0.8461538461538461,-17.4,1,0.0002265875,0.5,-0.1684931,0.28265188,-14.721683286962943,14,17,7,CDS,,0,0
rno-miR-9a-5p,NM_001107909,Map3k6,((((((((..((((((.((....&))..)))))))))))))).,1937,1956,0.9230769230769231,-18.6,1,8.452807e-05,0.426,0.30675781875,0.5308725793749999,-6.236470572775607,16,19,14,CDS,,0,1
rno-miR-9a-5p,NM_001107910,Eya3,...(((((((...(((((((((.&))))))))).))))))).,2692,2710,0.8461538461538461,-19.9,1,0.004967258,0.382,0.5865982777777777,0.015273867500000001,-13.975248591351688,16,18,9,3UTR,,0,0
rno-miR-9a-5p,NM_001107911,Ppp1r8,(((..((((((((((((......&))))))))))))....))).,497,517,0.8461538461538461,-19.5,1,0.02935821,0.471,-0.33017716666666663,0.324389288125,-11.088633895973327,15,20,12,CDS,,0,0
rno-miR-9a-5p,NM_001107911,Ppp1r8,(((((((((.(((((((.(....&).))))))).)))))...)))).,1222,1245,0.8461538461538461,-18.4,1,0.04164768,0.485,1.9862868833333334,2.0990245819999998,-5.180080914529843,17,23,7,3UTR,,0,0
rno-miR-9a-5p,NM_001107911,Ppp1r8,((((((.(((((((((((.(((.&))))))))................)))))).)))))).,413,451,0.9230769230769231,-17.9,1,0.00247215,0.471,0.32891552703703697,0.43846276562499986,-5.4812609810729835,20,38,8,CDS,,0,0
rno-miR-9a-5p,NM_001107912,Rbbp4,..(((((((((((((((......&.))))))))))))))).,1484,1508,1.0,-19.0,1,6.460384e-07,0.544,1.7350524,2.1689651600000013,-4.95700071937229,15,17,15,3UTR,,0,0
rno-miR-9a-5p,NM_001107912,Rbbp4,..((((((((((((((((..(((&)))...))))))..)))))))))).,734,759,0.8461538461538461,-18.1,1,0.0004990014,0.544,1.5468333333333333,1.5272000000000006,-4.95700071937229,19,25,10,CDS,,0,0
rno-miR-9a-5p,NM_001107912,Rbbp4,(((((.(((((((.(((((((((&)))))))......)))))))))))))).,1199,1227,0.9692307692307692,-18.0,1,0.006692588,0.603,2.230835513333333,2.15383410625,-6.695373124915117,21,28,14,CDS,,0,0
rno-miR-9a-5p,NM_001107918,Usp45,....((((..(((((((((....&.))))))))))))).,766,791,0.8461538461538461,-17.1,1,3.325425e-07,0.485,0.7874874222222222,1.3920259237499994,-11.84545859521187,13,15,13,CDS,,0,0
rno-miR-9a-5p,NM_001107920,Map3k7,.((((((((((((.((((...((&))...)))).)))))))))))).,195,218,1.0,-18.2,1,0.0003112159,0.456,1.9416840666666666,1.4102113999999997,-4.650164754877524,18,23,12,CDS,,0,0
rno-miR-9a-5p,NM_001107921,Casp8ap2,(((((((((((((((((((....&)))))))....))))....)))))))).,1039,1067,0.8461538461538461,-18.4,1,0.007493973,0.5,0.4650985592592592,0.66383074825,-3.937574446201665,19,28,8,CDS,,0,0
rno-miR-9a-5p,NM_001107923,Rngtt,(((((((..((((((((((....&))))))))))..))).)))).,1675,1696,0.8205128205128205,-17.4,1,0.0002263975,0.603,2.4827135,2.2766659537500002,-7.307599033628058,17,21,10,CDS,,0,0
rno-miR-9a-5p,NM_001107924,Slc35a1,((((((..(((((((((((....&.))))))...)))))..)))))).,67,97,0.8461538461538461,-18.0,1,0.4109933,0.559,1.1608169285714285,0.9706791278737499,-7.794895910253615,17,24,6,CDS,,0,0
rno-miR-9a-5p,NM_001107930,Zfp189,((((((..(((((((((......&.)))))))))..)))))).,610,633,0.9230769230769231,-18.0,1,0.01569224,0.647,1.0335875555555556,0.7194115562499999,-7.794895910253615,15,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107930,Zfp189,((((((((......((((.((((&)))).)))))))))))).,1959,1977,0.8461538461538461,-16.8,1,0.06260967,0.559,1.04056375,1.1325960885,-14.554018887968963,16,18,12,CDS,,0,0
rno-miR-9a-5p,NM_001107931,Cavin4,.((((((((((((..((......&)).)))))))))))).,949,965,1.0,-15.8,1,0.02394138,0.485,0.567802875,0.7271712650000001,-5.3856143151281595,14,16,12,CDS,,0,0
rno-miR-9a-5p,NM_001107932,Invs,(((((((((.((.((((((....&)))))).))))))))))).,2983,3002,0.9230769230769231,-21.1,1,0.000759678,0.471,0.6830263222222223,0.51949279125,-6.469211527196086,17,19,11,CDS,,0,0
rno-miR-9a-5p,NM_001107932,Invs,(((((((((.(((((((((....&)))))..)))).))))))))).,3273,3295,0.9230769230769231,-19.1,1,0.01967872,0.574,0.14224515454545458,-0.010040238750000013,-5.180080914529843,18,22,9,CDS,,0,0
rno-miR-9a-5p,NM_001107932,Invs,(((((.(((.((((((((((...&)))))))).))))).))))).,1957,1978,1.0,-18.5,1,0.1554588,0.485,0.4871935545454545,0.22879400624999996,-7.08103967572289,18,21,8,CDS,,0,0
rno-miR-9a-5p,NM_001107934,Trim14,(((((((((((((((((((....&.)))))))))))...)))))))).,2573,2622,0.8461538461538461,-24.4,1,0.0004692912,0.412,0.5467541590909092,1.02018667225,-3.937574446201665,19,24,11,3UTR,,0,0
rno-miR-9a-5p,NM_001107935,Dcaf10,((((((((..(((((((((....&))))))))))))))))).,66,84,0.9230769230769231,-20.3,1,1.036778e-05,0.176,0.6020541222222222,0.5507691487499999,-6.236470572775607,17,18,17,CDS,,0,0
rno-miR-9a-5p,NM_001107935,Dcaf10,((((((((((....(((((.(((&))).)))))..)))))))))).,4613,4635,0.8461538461538461,-18.0,1,0.02842484,0.559,0.03478720999999999,-0.02143183125000001,-12.25512276139502,18,22,10,3UTR,,0,0
rno-miR-9a-5p,NM_001107939,Pappa1,...((.(((((((.(((((((..&))))))).))))))).)).,3406,3425,0.8461538461538461,-17.9,1,0.003615047,0.485,1.1128351857142857,1.3035739754999995,-9.272338872392192,16,19,7,CDS,,0,0
rno-miR-9a-5p,NM_001107939,Pappa1,((((((((.....((((((....&)))))))))))))).,3227,3242,1.0,-17.9,1,0.0004784173,0.397,2.40279225,2.099802389625,-13.697178970448556,14,15,14,CDS,,0,0
rno-miR-9a-5p,NM_001107943,Acer2,((((((((((((((((.......&.)))))).....)))))))))).,967,999,0.8461538461538461,-18.2,1,0.001961495,0.559,0.16596742857142857,0.15170889375000002,-3.937574446201665,16,23,10,3UTR,,0,0
rno-miR-9a-5p,NM_001107944,Klhl9,((((((.((((((((((((....&.))))))))..)))).)))))).,1340,1395,1.0,-20.0,1,0.002715942,0.5,1.5143486928571428,2.022470979875,-5.4812609810729835,18,23,8,CDS,,0,0
rno-miR-9a-5p,NM_001107944,Klhl9,...((((((..((((((((((..&))))))))))..)))))).,1669,1688,0.9230769230769231,-19.2,1,3.410799e-05,0.515,2.1468108,2.1281314134999993,-10.581821137417268,16,19,10,CDS,,0,0
rno-miR-9a-5p,NM_001107944,Klhl9,(((((((.(((((((((((((((&))))))))...)))))))))))))).,3004,3030,0.8153846153846154,-18.2,1,0.003967216,0.676,0.3819500055555556,0.5173751309999999,-6.251209375382295,22,26,14,3UTR,,0,0
rno-miR-9a-5p,NM_001107946,Hook1,.....((((.(((((((((((((&))))..))))))))))))).,1353,1373,0.8461538461538461,-19.3,1,0.006233489,0.471,1.3422118666666665,1.7914149259999994,-14.90810611177858,17,20,13,CDS,,0,0
rno-miR-9a-5p,NM_001107946,Hook1,(((((((..((((.(((((....&)))))))))..))))))).,534,553,0.9230769230769231,-18.6,1,0.004924576,0.676,1.7574953571428569,1.3861873087499998,-8.164438951148465,16,19,9,CDS,,0,0
rno-miR-9a-5p,NM_001107946,Hook1,..(((((((...((((((((((.&)))))))))).))))))).,999,1018,0.9230769230769231,-18.9,1,0.06859792,0.662,1.1565792199999998,1.74078685875,-12.371084972707173,17,19,10,CDS,,0,0
rno-miR-9a-5p,NM_001107948,Atg4c,.(((((((((.((((((((....&))))))))))))))))).,33,51,0.9230769230769231,-20.3,1,9.898742e-06,0.382,0.4984177777777778,-0.05417590806451615,-6.618099312767468,17,18,17,5UTR,,0,1
